seccode,market,jcn,name,pref,city,type,marketcap_m
2674,P,6110001012853,株式会社ハードオフコーポレーション,新潟県,新発田市,14,19801
2678,P,5010601030357,アスクル株式会社,東京都,江東区,14,198154
2683,S,7021001002448,株式会社魚喜,神奈川県,藤沢市,14,2799
2702,S,8011101029028,日本マクドナルドホールディングス株式会社,東京都,新宿区,14,788453
2681,P,7180001074052,株式会社ゲオホールディングス,愛知県,名古屋市,14,95731
2685,P,1050001002254,株式会社アダストリア,茨城県,水戸市,14,155184
2686,S,1180001004741,株式会社ジーフット,東京都,中央区,14,11920
2687,S,6040001029566,株式会社シー・ヴイ・エス・ベイエリア,千葉県,市川市,14,3454
2694,S,2370001010224,株式会社焼肉坂井ホールディングス,愛知県,名古屋市,14,17510
2695,P,4120101002846,くら寿司株式会社,大阪府,堺市,14,144692
2698,S,6011101063012,株式会社キャンドゥ,東京都,新宿区,14,42060
4337,P,1011001069980,ぴあ株式会社,東京都,渋谷区,10,55221
2705,S,9012401020674,株式会社大戸屋ホールディングス,神奈川県,横浜市,14,36223
2722,P,1180001029144,株式会社ＩＫホールディングス,愛知県,名古屋市,14,2908
2726,P,1120001087503,株式会社パルグループホールディングス,大阪府,大阪市,14,183792
2735,P,4120001106103,株式会社ワッツ,大阪府,大阪市,14,7575
2736,S,6310001008798,フェスタリアホールディングス株式会社,東京都,品川区,14,1725
2305,P,5120001096533,株式会社スタジオアリス,大阪府,大阪市,10,34801
2742,P,7240001031724,株式会社ハローズ,広島県,福山市,14,91801
2747,S,4430001015181,北雄ラッキー株式会社,北海道,札幌市,14,3882
2753,P,7180001073665,株式会社あみやき亭,愛知県,春日井市,14,25067
2730,P,3240001041231,株式会社エディオン,広島県,広島市,14,166328
2752,P,2120001093715,株式会社フジオフードグループ本社,大阪府,大阪市,14,63972
2754,S,9040001036824,株式会社東葛ホールディングス,千葉県,松戸市,14,2047
2762,S,8013301027281,株式会社ＳＡＮＫＯ　ＭＡＲＫＥＴＩＮＧ　ＦＯＯＤＳ,東京都,中央区,14,3412
2763,S,7010001089380,株式会社エフティグループ,東京都,中央区,13,38713
2764,P,9011001037410,株式会社ひらまつ,東京都,渋谷区,14,18087
2767,P,2011001042870,円谷フィールズホールディングス株式会社,東京都,渋谷区,13,107778
2734,P,3180301008069,株式会社サーラコーポレーション,愛知県,豊橋市,14,47880
2769,S,7180001067799,株式会社ヴィレッジヴァンガードコーポレーション,愛知県,名古屋市,14,8813
2778,S,4180001086075,パレモ・ホールディングス株式会社,愛知県,名古屋市,14,2169
2780,S,2180001036008,株式会社コメ兵ホールディングス,愛知県,名古屋市,14,53246
2782,S,4200001013662,株式会社セリア,岐阜県,大垣市,14,157065
2790,S,7290801002705,株式会社ナフコ,福岡県,北九州市,14,54029
2789,S,9370001017691,株式会社カルラ,宮城県,富谷市,14,2637
2791,P,8260001013868,大黒天物産株式会社,岡山県,倉敷市,14,87714
2792,P,5380001013644,株式会社ハニーズホールディングス,福島県,いわき市,14,42213
2798,S,6010401054605,株式会社ワイズテーブルコーポレーション,東京都,港区,14,8642
3317,S,5060001014864,株式会社フライングガーデン,栃木県,小山市,14,3333
3326,S,3030001026708,株式会社ランシステム,埼玉県,狭山市,10,1717
3329,S,6010401083455,東和フードサービス株式会社,東京都,港区,14,14899
3328,P,5010701020605,ＢＥＥＮＯＳ株式会社,東京都,品川区,14,20539
3333,P,7120001006861,株式会社あさひ,大阪府,大阪市,14,34166
3353,S,2190001001175,株式会社メディカル一光グループ,三重県,津市,14,8506
3349,P,9290001025414,株式会社コスモス薬品,福岡県,福岡市,14,618812
3352,S,1030001076804,株式会社バッファロー,埼玉県,川口市,14,2925
3360,P,9120901006249,シップヘルスケアホールディングス株式会社,大阪府,吹田市,13,234704
3358,S,9290801016604,ワイエスフード株式会社,福岡県,香春町,14,2088
3361,S,2020001021033,株式会社トーエル,神奈川県,横浜市,14,14190
3370,S,9430001054035,株式会社フジタコーポレーション,北海道,苫小牧市,14,870
3372,S,8120001130719,株式会社関門海,大阪府,松原市,14,4298
3375,S,6080101003228,株式会社ＺＯＡ,静岡県,沼津市,14,2198
3382,P,1010001095203,株式会社セブン＆アイ・ホールディングス,東京都,千代田区,14,4998646
7829,G,9010401082371,株式会社サマンサタバサジャパンリミテッド,東京都,港区,10,6783
3391,P,4430001029116,株式会社ツルハホールディングス,北海道,札幌市,14,533895
3021,S,5010401054564,株式会社パシフィックネット,東京都,港区,10,7208
3396,S,4140001022298,株式会社フェリシモ,兵庫県,神戸市,14,9089
3397,P,8140001028201,株式会社トリドールホールディングス,東京都,渋谷区,14,318178
3399,S,9430001017223,株式会社丸千代山岡家,北海道,札幌市,14,16342
3046,P,7070001001538,株式会社ジンズホールディングス,群馬県,前橋市,14,108629
3020,S,4290001011410,アプライド株式会社,福岡県,福岡市,14,6288
3030,P,8010001087103,株式会社ハブ,東京都,千代田区,14,9353
3028,P,7180001024676,株式会社アルペン,愛知県,名古屋市,14,75443
3034,P,6010401088941,クオールホールディングス株式会社,東京都,港区,14,58704
3053,P,7010601023532,株式会社ペッパーフードサービス,東京都,墨田区,14,5905
3048,P,9013301010402,株式会社ビックカメラ,東京都,豊島区,14,215239
3067,P,4011101033768,株式会社東京一番フーズ,東京都,新宿区,14,4542
3058,S,8180001008414,株式会社三洋堂ホールディングス,愛知県,名古屋市,14,5321
3050,P,4010701019160,ＤＣＭホールディングス株式会社,東京都,品川区,14,173420
3065,S,4120901008761,株式会社ライフフーズ,大阪府,吹田市,14,6241
7823,P,9011001000392,株式会社アートネイチャー,東京都,渋谷区,10,26999
3059,S,9140001017855,ヒラキ株式会社,兵庫県,神戸市,14,5166
3063,G,8180001050135,株式会社ジェイグループホールディングス,愛知県,名古屋市,14,6793
3068,S,8010401022997,株式会社ＷＤＩ,東京都,港区,14,16875
3064,P,6140001054380,株式会社ＭｏｎｏｔａＲＯ,兵庫県,尼崎市,14,727711
3083,S,6010001072528,株式会社シーズメン,東京都,中央区,14,1995
3077,S,2050001002286,ホリイフードサービス株式会社,茨城県,水戸市,14,2257
3071,S,5010001065326,株式会社ストリーム,東京都,港区,14,3138
3075,S,1040001001199,株式会社銚子丸,千葉県,千葉市,14,21922
3069,S,2010401066843,株式会社ＪＦＬＡホールディングス,東京都,中央区,14,6859
3080,S,7040001067160,株式会社ジェーソン,千葉県,柏市,14,6406
3082,S,6120001104237,株式会社きちりホールディングス,大阪府,大阪市,14,9559
3197,P,2010001138365,株式会社すかいらーくホールディングス,東京都,武蔵野市,14,517113
3086,P,5010001111996,Ｊ．フロントリテイリング株式会社,東京都,中央区,14,383256
3091,P,8180001013307,株式会社ブロンコビリー,愛知県,名古屋市,14,46594
3087,P,2011001053983,株式会社ドトール・日レスホールディングス,東京都,渋谷区,14,98380
3088,P,2040001040238,株式会社マツキヨココカラ＆カンパニー,千葉県,松戸市,14,1106562
3093,P,3011801014408,株式会社トレジャー・ファクトリー,東京都,千代田区,14,29120
3099,P,3011101060499,株式会社三越伊勢丹ホールディングス,東京都,新宿区,14,650757
3094,S,2030001044306,株式会社スーパーバリュー,埼玉県,上尾市,14,13599
3096,S,2110001013962,株式会社オーシャンシステム,新潟県,三条市,14,10725
3097,P,7180301007414,株式会社物語コーポレーション,愛知県,豊橋市,14,145783
8304,P,9010001016861,株式会社あおぞら銀行,東京都,千代田区,15,349131
8345,P,7400001000423,株式会社岩手銀行,岩手県,盛岡市,15,48224
8349,S,7400001001891,株式会社東北銀行,岩手県,盛岡市,15,11098
8341,P,1370001003352,株式会社七十七銀行,宮城県,仙台市,15,243765
8343,P,1410001000221,株式会社秋田銀行,秋田県,秋田市,15,36585
8344,P,5390001002010,株式会社山形銀行,山形県,山形市,15,36888
8346,P,9380001001018,株式会社東邦銀行,福島県,福島市,15,71963
8338,P,4050001009057,株式会社筑波銀行,茨城県,土浦市,15,22702
8334,P,3070001003513,株式会社群馬銀行,群馬県,前橋市,15,286154
8336,P,6030001002490,株式会社武蔵野銀行,埼玉県,さいたま市,15,90128
8331,P,2040001000019,株式会社千葉銀行,千葉県,千葉市,15,848550
8337,P,9040001000020,株式会社千葉興業銀行,千葉県,千葉市,15,56187
8360,P,3090001002315,株式会社山梨中央銀行,山梨県,甲府市,15,60419
8359,P,3100001002833,株式会社八十二銀行,長野県,長野市,15,418875
8365,S,9230001011196,株式会社富山銀行,富山県,高岡市,15,9266
8362,P,9210001003641,株式会社福井銀行,福井県,福井市,15,37400
8361,P,7200001013379,株式会社大垣共立銀行,岐阜県,大垣市,15,82953
8358,P,9080101000957,スルガ銀行株式会社,静岡県,沼津市,15,152283
8364,P,8080001001858,株式会社清水銀行,静岡県,静岡市,15,18847
8368,P,5190001000892,株式会社百五銀行,三重県,津市,15,136208
8366,P,6160001000993,株式会社滋賀銀行,滋賀県,大津市,15,203070
8367,P,5150001001622,株式会社南都銀行,奈良県,奈良市,15,83489
8370,P,9170001000916,株式会社紀陽銀行,和歌山県,和歌山市,15,102834
8383,S,2270001000870,株式会社鳥取銀行,鳥取県,鳥取市,15,12535
8381,P,6280001000230,株式会社山陰合同銀行,島根県,松江市,15,153210
8388,P,5480001000070,株式会社阿波銀行,徳島県,徳島市,15,95582
8386,P,6470001000203,株式会社百十四銀行,香川県,高松市,15,78885
8387,P,7490001000786,株式会社四国銀行,高知県,高知市,15,43115
8392,P,7320001000084,株式会社大分銀行,大分県,大分市,15,43078
8393,P,4350001001677,株式会社宮崎銀行,宮崎県,宮崎市,15,48968
8395,P,9300001000183,株式会社佐賀銀行,佐賀県,佐賀市,15,33432
8399,P,6360001000404,株式会社琉球銀行,沖縄県,那覇市,15,50092
8306,P,4010001073486,株式会社三菱ＵＦＪフィナンシャル・グループ,東京都,千代田区,15,15320411
8308,P,5010601039654,株式会社りそなホールディングス,東京都,江東区,15,1757090
8309,P,9010001139555,三井住友トラスト・ホールディングス株式会社,東京都,千代田区,15,1968288
8316,P,2010001081053,株式会社三井住友フィナンシャルグループ,東京都,千代田区,15,9262389
8411,P,9010001081419,株式会社みずほフィナンシャルグループ,東京都,千代田区,15,6031988
8377,P,1230001004554,株式会社ほくほくフィナンシャルグループ,富山県,富山市,15,206611
5838,P,5010701022527,楽天銀行株式会社,東京都,港区,15,429401
8418,P,5250001007270,株式会社山口フィナンシャルグループ,山口県,下関市,15,300972
8410,P,5010001073618,株式会社セブン銀行,東京都,千代田区,15,344830
8354,P,9290001028986,株式会社ふくおかフィナンシャルグループ,福岡県,福岡市,15,693641
8524,P,8430001022711,株式会社北洋銀行,北海道,札幌市,15,150845
8551,P,8400001001882,株式会社北日本銀行,岩手県,盛岡市,15,19461
8562,S,4380001001393,株式会社福島銀行,福島県,福島市,15,7364
8550,P,5060001000014,株式会社栃木銀行,栃木県,宇都宮市,15,36280
8558,P,2070001003514,株式会社東和銀行,群馬県,前橋市,15,23498
8544,P,5040001000008,株式会社京葉銀行,千葉県,千葉市,15,88660
8537,S,5110001022754,株式会社大光銀行,新潟県,長岡市,15,13114
7184,P,8230001002106,株式会社富山第一銀行,富山県,富山市,15,58393
8522,P,8180001036398,株式会社名古屋銀行,愛知県,名古屋市,15,94317
8541,P,2500001000005,株式会社愛媛銀行,愛媛県,松山市,15,42463
8416,S,4490001000608,株式会社高知銀行,高知県,高知市,15,9948
8563,S,7380001005689,株式会社大東銀行,福島県,郡山市,15,9869
8542,S,7260001006096,株式会社トマト銀行,岡山県,岡山市,15,13326
7150,S,8280001000328,株式会社島根銀行,島根県,松江市,15,4351
8511,P,3010001034992,日本証券金融株式会社,東京都,中央区,16,136840
8572,S,6010001023778,アコム株式会社,東京都,港区,16,539072
8518,S,6010001032820,日本アジア投資株式会社,東京都,千代田区,16,4078
8747,S,6010001059649,豊トラスティ証券株式会社,東京都,中央区,16,9387
8746,S,2011001013038,第一商品株式会社,東京都,渋谷区,16,2526
8515,P,3130001000082,アイフル株式会社,京都府,京都市,16,176402
8742,S,5010001043372,株式会社小林洋行,東京都,中央区,16,2925
8508,S,2010401094729,Ｊトラスト株式会社,東京都,渋谷区,16,68961
8462,S,3130001022390,フューチャーベンチャーキャピタル株式会社,京都府,京都市,16,4994
8737,S,4010001134040,株式会社あかつき本社,東京都,中央区,16,13816
8705,S,4120001110534,日産証券グループ株式会社,東京都,中央区,16,9564
8783,S,9010401047481,ＧＦＡ株式会社,東京都,港区,16,3410
2134,S,4120001048543,燦キャピタルマネージメント株式会社,大阪府,大阪市,10,2826
8772,S,6011001044302,株式会社アサックス,東京都,渋谷区,16,21404
8732,P,2010401057917,株式会社マネーパートナーズグループ,東京都,港区,16,9566
8604,P,7010001034881,野村ホールディングス株式会社,東京都,中央区,16,1875676
8601,P,4010001008855,株式会社大和証券グループ本社,東京都,千代田区,16,1435982
8609,P,1010001034747,株式会社岡三証券グループ,東京都,中央区,16,155378
8613,P,1010001057236,丸三証券株式会社,東京都,千代田区,16,56210
8622,P,6010001058238,水戸証券株式会社,東京都,文京区,16,29548
8708,P,5010001036574,アイザワ証券グループ株式会社,東京都,港区,16,54084
8616,P,1010001034202,東海東京フィナンシャル・ホールディングス株式会社,東京都,中央区,16,134200
8614,P,7010001051893,東洋証券株式会社,東京都,中央区,16,25508
8699,S,4011101034411,ＨＳホールディングス株式会社,東京都,港区,16,41035
8624,P,7010001036845,いちよし証券株式会社,東京都,中央区,16,26173
8706,P,2010001041478,極東証券株式会社,東京都,中央区,16,33893
8707,P,3120001074788,岩井コスモホールディングス株式会社,大阪府,大阪市,16,42822
8700,S,7180001040756,丸八証券株式会社,愛知県,名古屋市,16,5628
8617,S,6120001077409,光世証券株式会社,大阪府,大阪市,16,4857
3772,S,9010001096862,ウェルス・マネジメント株式会社,東京都,港区,17,24323
8628,P,2010001057425,松井証券株式会社,東京都,千代田区,16,192374
8697,P,9120001098575,株式会社日本取引所グループ,東京都,中央区,16,1621150
8698,P,8010001089066,マネックスグループ株式会社,東京都,港区,16,162765
8704,S,5010401039284,トレイダーズホールディングス株式会社,東京都,渋谷区,16,18078
8766,P,7010001078061,東京海上ホールディングス株式会社,東京都,千代田区,16,6714383
8795,P,2010401063502,株式会社Ｔ＆Ｄホールディングス,東京都,中央区,16,1448646
8725,P,4010001116542,ＭＳ＆ＡＤインシュアランスグループホールディングス株式会社,東京都,中央区,16,2915156
8801,P,6010001034957,三井不動産株式会社,東京都,中央区,17,3106687
8802,P,2010001008774,三菱地所株式会社,東京都,千代田区,17,2587659
8803,P,1010001034920,平和不動産株式会社,東京都,中央区,17,148639
8804,P,6010001034998,東京建物株式会社,東京都,中央区,17,413315
9706,P,7010801014496,日本空港ビルデング株式会社,東京都,大田区,17,621746
8818,P,6120001078852,京阪神ビルディング株式会社,大阪府,大阪市,17,65845
8830,P,8011101010739,住友不動産株式会社,東京都,新宿区,17,1823885
8844,S,2010401094621,株式会社コスモスイニシア,東京都,港区,17,23026
8848,P,3011201000900,株式会社レオパレス２１,東京都,中野区,17,114298
8850,P,9010001095583,スターツコーポレーション株式会社,東京都,中央区,17,156217
8854,S,3120001068534,株式会社日住サービス,兵庫県,神戸市,17,2750
8860,P,1120101037457,フジ住宅株式会社,大阪府,岸和田市,17,25758
8864,P,8010801003218,空港施設株式会社,東京都,大田区,17,29774
8869,P,2011001023094,明和地所株式会社,東京都,渋谷区,17,26683
4681,P,5180001041871,リゾートトラスト株式会社,愛知県,名古屋市,10,234893
8871,P,7010001076791,株式会社ゴールドクレスト,東京都,千代田区,17,69600
8877,P,4120001072725,エスリード株式会社,大阪府,大阪市,17,46397
8881,P,9011101015869,株式会社日神グループホールディングス,東京都,新宿区,17,23147
8886,S,4180001016164,株式会社ウッドフレンズ,愛知県,名古屋市,17,2368
8887,S,3030001038249,リベレステ株式会社,埼玉県,草加市,17,8459
8891,S,7180001049070,ＡＭＧホールディングス株式会社,愛知県,名古屋市,17,5696
8892,P,8010001067609,株式会社日本エスコン,東京都,港区,17,87540
8894,S,8250001006187,株式会社ＲＥＶＯＬＵＴＩＯＮ,山口県,下関市,17,10985
8893,S,6011001065843,株式会社新日本建物,東京都,新宿区,17,12028
8897,P,6011101042313,ＭＩＲＡＲＴＨホールディングス株式会社,東京都,千代田区,17,52635
8903,S,7010401032337,株式会社サンウッド,東京都,港区,17,5530
8905,P,5040001000461,イオンモール株式会社,千葉県,千葉市,17,391063
8912,S,8013201016434,株式会社エリアクエスト,東京都,新宿区,17,2329
8914,S,4010001124347,エリアリンク株式会社,東京都,千代田区,17,36623
8917,P,8140001052787,ファースト住建株式会社,兵庫県,尼崎市,17,18372
8918,S,7020001031746,株式会社ランド,神奈川県,横浜市,17,10087
8920,S,2180301013169,株式会社東祥,愛知県,安城市,10,33487
8923,P,8010401064940,トーセイ株式会社,東京都,港区,17,92840
8925,S,9011101006414,株式会社アルデプロ,東京都,新宿区,17,11879
8927,S,1013201016399,株式会社明豊エンタープライズ,東京都,目黒区,17,6780
8928,S,8470001000424,穴吹興産株式会社,香川県,高松市,17,22517
8931,S,9140001017079,和田興産株式会社,兵庫県,神戸市,17,12698
8934,P,9010001063953,サンフロンティア不動産株式会社,東京都,千代田区,17,70452
8935,P,1011101003369,株式会社ＦＪネクストホールディングス,東京都,新宿区,17,39913
8938,G,7012801003743,グローム・ホールディングス株式会社,東京都,港区,17,10934
8940,P,7011001032594,株式会社インテリックス,東京都,渋谷区,17,4502
8944,S,5010001031955,株式会社ランドビジネス,東京都,千代田区,17,7981
8946,S,3020001016255,株式会社ＡＳＩＡＮ　ＳＴＡＲ,神奈川県,横浜市,17,2000
8999,P,2060001002178,グランディハウス株式会社,栃木県,宇都宮市,17,19141
3254,S,8120001086639,株式会社プレサンスコーポレーション,大阪府,大阪市,17,113181
8996,S,6120101025572,株式会社ハウスフリーダム,大阪府,松原市,17,3374
8995,S,6120101003859,株式会社誠建設工業,大阪府,堺市,17,1612
3228,P,4011301002770,株式会社三栄建築設計,東京都,杉並区,17,42966
3231,P,3011101037398,野村不動産ホールディングス株式会社,東京都,新宿区,17,649100
3236,S,8010401095795,株式会社プロパスト,東京都,港区,17,5483
3238,S,7010001021079,セントラル総合開発株式会社,東京都,千代田区,17,4812
3241,S,2140001081230,株式会社ウィル,兵庫県,宝塚市,17,5706
3242,S,2010001092018,株式会社アーバネットコーポレーション,東京都,千代田区,17,12118
3245,P,2010001090418,株式会社ディア・ライフ,東京都,千代田区,17,33673
3244,P,3120001051770,サムティ株式会社,大阪府,大阪市,17,112687
3246,S,9290001007429,株式会社コーセーアールイー,福岡県,福岡市,17,10254
3248,S,6010401059587,株式会社アールエイジ,東京都,港区,17,2313
9007,P,1011001005060,小田急電鉄株式会社,東京都,渋谷区,12,814196
9006,P,7010401009277,京浜急行電鉄株式会社,神奈川県,横浜市,12,349940
9005,P,7011001016291,東急株式会社,東京都,渋谷区,12,1050406
9009,P,7010601012155,京成電鉄株式会社,千葉県,市川市,12,1041364
9008,P,3011101005999,京王電鉄株式会社,東京都,新宿区,12,551226
9010,P,4090001009986,富士急行株式会社,山梨県,富士吉田市,12,232162
9001,P,6010601014508,東武鉄道株式会社,東京都,墨田区,12,780304
9003,P,7020001014874,相鉄ホールディングス株式会社,神奈川県,横浜市,12,257681
9048,P,8180001031837,名古屋鉄道株式会社,愛知県,名古屋市,12,406679
9041,P,6120001023131,近鉄グループホールディングス株式会社,大阪府,大阪市,12,783621
9042,P,2120901019851,阪急阪神ホールディングス株式会社,大阪府,池田市,12,1160795
9045,P,8120001149503,京阪ホールディングス株式会社,大阪府,枚方市,12,401912
9044,P,6120001077499,南海電気鉄道株式会社,大阪府,大阪市,12,323537
9049,S,6130001020672,京福電気鉄道株式会社,京都府,京都市,12,9770
9046,P,8140001015612,神戸電鉄株式会社,兵庫県,神戸市,12,22669
9031,P,4290001009413,西日本鉄道株式会社,福岡県,福岡市,12,186338
9033,S,9240001009470,広島電鉄株式会社,広島県,広島市,12,23778
9052,P,8140001016148,山陽電気鉄道株式会社,兵庫県,神戸市,12,47095
9012,S,6030001085016,秩父鉄道株式会社,埼玉県,熊谷市,12,3048
9020,P,9011001029597,東日本旅客鉄道株式会社,東京都,渋谷区,12,2919906
9021,P,1120001059675,西日本旅客鉄道株式会社,大阪府,大阪市,12,1406913
9022,P,3180001031569,東海旅客鉄道株式会社,愛知県,名古屋市,12,3442260
9024,P,5013301022087,株式会社西武ホールディングス,東京都,豊島区,12,481151
9017,S,7110001003728,新潟交通株式会社,新潟県,新潟市,12,7863
9081,P,6021001036307,神奈川中央交通株式会社,神奈川県,平塚市,12,38619
9082,S,4010601039713,大和自動車交通株式会社,東京都,江東区,12,5534
9083,S,6140001059289,神姫バス株式会社,兵庫県,姫路市,12,20769
9068,P,8020001028881,丸全昭和運輸株式会社,神奈川県,横浜市,12,77731
9069,P,7120001059653,センコーグループホールディングス株式会社,東京都,江東区,12,163825
9067,S,5010001141787,株式会社丸運,東京都,中央区,12,7473
9070,P,4230001010541,トナミホールディングス株式会社,富山県,高岡市,12,43729
9064,P,7010001034964,ヤマトホールディングス株式会社,東京都,中央区,12,942346
9072,P,7010001035005,ニッコンホールディングス株式会社,東京都,中央区,12,207738
9059,S,9010001014238,カンダホールディングス株式会社,東京都,千代田区,12,16736
9063,S,4260001001001,岡山県貨物運送株式会社,岡山県,岡山市,12,6444
9073,S,6010001040914,京極運輸商事株式会社,東京都,中央区,12,1830
9076,P,3200001013795,セイノーホールディングス株式会社,岐阜県,大垣市,12,400133
9078,S,2200001010785,株式会社エスライングループ本社,岐阜県,岐南町,12,9309
9060,S,3010701007868,日本ロジテム株式会社,東京都,品川区,12,4876
9058,P,5180001038918,トランコム株式会社,愛知県,名古屋市,12,74953
9057,S,8080401017124,遠州トラック株式会社,静岡県,袋井市,12,18073
9055,P,9020001019401,株式会社アルプス物流,神奈川県,横浜市,12,53588
9369,S,7012401007541,株式会社キユーソー流通システム,東京都,調布市,12,23682
9051,S,3370801000134,センコン物流株式会社,宮城県,名取市,12,4453
9039,P,6120101002720,株式会社サカイ引越センター,大阪府,堺市,12,107334
9037,P,1080401004368,株式会社ハマキョウレックス,静岡県,浜松市,12,73291
9036,S,9020001023915,東部ネットワーク株式会社,神奈川県,横浜市,12,5341
9034,S,6040001057294,南総通運株式会社,千葉県,東金市,12,9070
2384,P,4010601013288,ＳＢＳホールディングス株式会社,東京都,新宿区,12,105809
9029,S,3120001077535,株式会社ヒガシトゥエンティワン,大阪府,大阪市,12,13596
9028,S,4020001079978,株式会社ゼロ,神奈川県,川崎市,12,24461
3232,P,3190001003559,三重交通グループホールディングス株式会社,三重県,津市,17,59767
9101,P,7010001023785,日本郵船株式会社,東京都,千代田区,12,1796292
9104,P,4010401082896,株式会社商船三井,東京都,港区,12,1343444
9107,P,8140001005720,川崎汽船株式会社,兵庫県,神戸市,12,1133471
9110,P,3010001095003,ＮＳユナイテッド海運株式会社,東京都,千代田区,12,104392
9115,S,6140001011266,明海グループ株式会社,兵庫県,神戸市,12,23076
9119,P,6010001008655,飯野海運株式会社,東京都,千代田区,12,122839
9127,S,1010401051169,玉井商船株式会社,東京都,港区,12,3207
9363,S,4120001044831,株式会社大運,大阪府,大阪市,12,2286
9130,S,2010001008667,共栄タンカー株式会社,東京都,港区,12,6258
9171,S,8010001008678,栗林商船株式会社,東京都,千代田区,12,9440
9173,S,3010401020097,東海汽船株式会社,東京都,港区,12,5467
9201,P,7010701007666,日本航空株式会社,東京都,品川区,12,1205642
9202,P,6010401050876,ＡＮＡホールディングス株式会社,東京都,港区,12,1458692
9233,S,6011101000700,アジア航測株式会社,東京都,新宿区,12,16511
9301,P,8010001034947,三菱倉庫株式会社,東京都,中央区,12,354972
9302,P,2010401046416,三井倉庫ホールディングス株式会社,東京都,港区,12,111061
9303,P,7120001049002,株式会社住友倉庫,大阪府,大阪市,12,185514
9304,P,6010601038102,澁澤倉庫株式会社,東京都,江東区,12,42503
9306,S,5180001031666,東陽倉庫株式会社,愛知県,名古屋市,12,11294
9308,S,7010001086980,乾汽船株式会社,東京都,中央区,12,30427
9310,P,9190001015895,日本トランスシティ株式会社,三重県,四日市市,12,43307
9324,P,6010401029771,安田倉庫株式会社,東京都,港区,12,32758
9305,P,2010601007242,株式会社ヤマタネ,東京都,江東区,13,25037
9312,S,4010401009239,ケイヒン株式会社,東京都,港区,12,11530
9307,S,4120001029155,株式会社杉村倉庫,大阪府,大阪市,12,8981
9313,S,2010601006194,丸八倉庫株式会社,東京都,江東区,12,5168
9319,P,4130001018066,株式会社中央倉庫,京都府,京都市,12,20247
9322,S,9140001012831,川西倉庫株式会社,兵庫県,神戸市,12,8671
9066,P,2020001028235,株式会社日新,神奈川県,横浜市,12,50337
9351,P,7010001034865,東洋埠頭株式会社,東京都,中央区,12,10434
9353,S,8120001026363,櫻島埠頭株式会社,大阪府,大阪市,12,2754
9311,S,2010001035562,アサガミ株式会社,東京都,千代田区,12,6714
9065,P,7290801005328,山九株式会社,福岡県,北九州市,12,292918
9355,S,3110001005876,株式会社リンコーコーポレーション,新潟県,新潟市,12,4506
9074,S,3010701012439,日本石油輸送株式会社,東京都,品川区,12,9304
9380,S,4010001035123,東海運株式会社,東京都,中央区,12,8127
8097,P,2010701003604,三愛オブリ株式会社,東京都,品川区,13,102680
9075,P,1240001032736,福山通運株式会社,広島県,福山市,12,204097
9193,S,7020001027926,東京汽船株式会社,神奈川県,横浜市,12,5876
9360,S,3010401014925,鈴与シンワート株式会社,東京都,港区,10,4995
9361,S,4230001010772,伏木海陸運送株式会社,富山県,高岡市,12,3784
9232,S,5013201004656,株式会社パスコ,東京都,目黒区,12,23184
9025,P,5120001079182,鴻池運輸株式会社,大阪府,大阪市,12,109804
9362,S,6140001010417,兵機海運株式会社,兵庫県,神戸市,12,2546
9364,P,6140001006951,株式会社上組,兵庫県,神戸市,12,353786
9365,S,3140001009726,トレーディア株式会社,兵庫県,神戸市,12,1896
9726,S,6010001008671,ＫＮＴ－ＣＴホールディングス株式会社,東京都,新宿区,10,35284
9366,S,5010401011846,株式会社サンリツ,東京都,港区,12,4373
9087,S,3010401058435,タカセ株式会社,東京都,港区,12,2773
9367,S,8010401016578,大東港運株式会社,東京都,港区,12,6760
9368,S,3180001035446,キムラユニティー株式会社,愛知県,名古屋市,12,29759
9603,P,6011101002696,株式会社エイチ・アイ・エス,東京都,港区,10,138080
9376,S,1010001031554,株式会社ユーラシア旅行社,東京都,千代田区,10,1694
9377,S,2010801001391,株式会社エージーピー,東京都,大田区,12,10700
9381,P,3120001075217,株式会社エーアイテイー,大阪府,大阪市,12,38812
9401,P,5010401020855,株式会社ＴＢＳホールディングス,東京都,港区,10,451113
9405,P,7120001060033,朝日放送グループホールディングス株式会社,大阪府,大阪市,10,27442
9408,S,5110001004521,株式会社ＢＳＮメディアホールディングス,新潟県,新潟市,10,9240
9404,P,1010401051458,日本テレビホールディングス株式会社,東京都,港区,10,385972
9409,P,1010401015636,株式会社テレビ朝日ホールディングス,東京都,港区,10,178422
9433,P,9011101031552,ＫＤＤＩ株式会社,東京都,新宿区,10,10500368
9434,P,9010401052465,ソフトバンク株式会社,東京都,港区,10,8094960
4839,P,7010401022214,株式会社ＷＯＷＯＷ,東京都,港区,10,30777
9432,P,7010001065142,日本電信電話株式会社,東京都,千代田区,10,15239618
9436,S,5360001000413,沖縄セルラー電話株式会社,沖縄県,那覇市,10,155296
4676,P,1010401032433,株式会社フジ・メディア・ホールディングス,東京都,港区,10,348481
9424,P,4010701007776,日本通信株式会社,東京都,港区,10,34982
9445,S,8010001077624,株式会社フォーバルテレコム,東京都,港区,10,5932
4838,S,1010401015149,株式会社スペースシャワーネットワーク,東京都,港区,10,4899
3834,P,9010001035779,株式会社朝日ネット,東京都,中央区,10,19808
9412,P,5010401077210,株式会社スカパーＪＳＡＴホールディングス,東京都,港区,10,199675
