seccode,market,jcn,name,pref,city,type,marketcap_m
9130,S,2010001008667,共栄タンカー株式会社,東京都,港区,12,6487
9171,S,8010001008678,栗林商船株式会社,東京都,千代田区,12,10103
9173,S,3010401020097,東海汽船株式会社,東京都,港区,12,5447
9201,P,7010701007666,日本航空株式会社,東京都,品川区,12,1200615
9202,P,6010401050876,ＡＮＡホールディングス株式会社,東京都,港区,12,1442953
9233,S,6011101000700,アジア航測株式会社,東京都,新宿区,12,16529
9301,P,8010001034947,三菱倉庫株式会社,東京都,中央区,12,351366
9302,P,2010401046416,三井倉庫ホールディングス株式会社,東京都,港区,12,109564
9303,P,7120001049002,株式会社住友倉庫,大阪府,大阪市,12,192874
9304,P,6010601038102,澁澤倉庫株式会社,東京都,江東区,12,45242
9306,S,5180001031666,東陽倉庫株式会社,愛知県,名古屋市,12,11554
9308,S,7010001086980,乾汽船株式会社,東京都,中央区,12,31887
9310,P,9190001015895,日本トランスシティ株式会社,三重県,四日市市,12,45120
9324,P,6010401029771,安田倉庫株式会社,東京都,港区,12,33760
9305,P,2010601007242,株式会社ヤマタネ,東京都,江東区,13,25502
9312,S,4010401009239,ケイヒン株式会社,東京都,港区,12,11739
9307,S,4120001029155,株式会社杉村倉庫,大阪府,大阪市,12,8932
9313,S,2010601006194,丸八倉庫株式会社,東京都,江東区,12,5059
9319,P,4130001018066,株式会社中央倉庫,京都府,京都市,12,20609
9322,S,9140001012831,川西倉庫株式会社,兵庫県,神戸市,12,8448
9066,P,2020001028235,株式会社日新,神奈川県,横浜市,12,53196
9351,P,7010001034865,東洋埠頭株式会社,東京都,中央区,12,10782
9353,S,8120001026363,櫻島埠頭株式会社,大阪府,大阪市,12,2778
9311,S,2010001035562,アサガミ株式会社,東京都,千代田区,12,6813
9065,P,7290801005328,山九株式会社,福岡県,北九州市,12,295759
9355,S,3110001005876,株式会社リンコーコーポレーション,新潟県,新潟市,12,4409
9074,S,3010701012439,日本石油輸送株式会社,東京都,品川区,12,9680
9380,S,4010001035123,東海運株式会社,東京都,中央区,12,8156
8097,P,2010701003604,三愛オブリ株式会社,東京都,品川区,13,109072
9075,P,1240001032736,福山通運株式会社,広島県,福山市,12,213489
9193,S,7020001027926,東京汽船株式会社,神奈川県,横浜市,12,5866
9360,S,3010401014925,鈴与シンワート株式会社,東京都,港区,10,4869
9361,S,4230001010772,伏木海陸運送株式会社,富山県,高岡市,12,3727
9232,S,5013201004656,株式会社パスコ,東京都,目黒区,12,23213
9025,P,5120001079182,鴻池運輸株式会社,大阪府,大阪市,12,113848
9362,S,6140001010417,兵機海運株式会社,兵庫県,神戸市,12,2567
9364,P,6140001006951,株式会社上組,兵庫県,神戸市,12,360303
9365,S,3140001009726,トレーディア株式会社,兵庫県,神戸市,12,1890
9726,S,6010001008671,ＫＮＴ－ＣＴホールディングス株式会社,東京都,新宿区,10,34574
9366,S,5010401011846,株式会社サンリツ,東京都,港区,12,4343
9087,S,3010401058435,タカセ株式会社,東京都,港区,12,2787
9367,S,8010401016578,大東港運株式会社,東京都,港区,12,6713
9368,S,3180001035446,キムラユニティー株式会社,愛知県,名古屋市,12,30583
9603,P,6011101002696,株式会社エイチ・アイ・エス,東京都,港区,10,135205
9376,S,1010001031554,株式会社ユーラシア旅行社,東京都,千代田区,10,1668
9377,S,2010801001391,株式会社エージーピー,東京都,大田区,12,10957
9381,P,3120001075217,株式会社エーアイテイー,大阪府,大阪市,12,39768
9401,P,5010401020855,株式会社ＴＢＳホールディングス,東京都,港区,10,448196
9405,P,7120001060033,朝日放送グループホールディングス株式会社,大阪府,大阪市,10,27903
9408,S,5110001004521,株式会社ＢＳＮメディアホールディングス,新潟県,新潟市,10,10092
9404,P,1010401051458,日本テレビホールディングス株式会社,東京都,港区,10,401537
9409,P,1010401015636,株式会社テレビ朝日ホールディングス,東京都,港区,10,178964
9433,P,9011101031552,ＫＤＤＩ株式会社,東京都,新宿区,10,10265491
9434,P,9010401052465,ソフトバンク株式会社,東京都,港区,10,8154887
4839,P,7010401022214,株式会社ＷＯＷＯＷ,東京都,港区,10,30546
9432,P,7010001065142,日本電信電話株式会社,東京都,千代田区,10,16081736
9436,S,5360001000413,沖縄セルラー電話株式会社,沖縄県,那覇市,10,158742
4676,P,1010401032433,株式会社フジ・メディア・ホールディングス,東京都,港区,10,364407
9424,P,4010701007776,日本通信株式会社,東京都,港区,10,34322
9445,S,8010001077624,株式会社フォーバルテレコム,東京都,港区,10,5949
4838,S,1010401015149,株式会社スペースシャワーネットワーク,東京都,港区,10,4785
3834,P,9010001035779,株式会社朝日ネット,東京都,中央区,10,19616
9412,P,5010401077210,株式会社スカパーＪＳＡＴホールディングス,東京都,港区,10,208602
9501,P,1010001008825,東京電力ホールディングス株式会社,東京都,千代田区,11,1084737
9503,P,3120001059632,関西電力株式会社,大阪府,大阪市,11,1842733
9509,P,4430001022351,北海道電力株式会社,北海道,札幌市,11,147367
9506,P,4370001011311,東北電力株式会社,宮城県,仙台市,11,494233
9502,P,3180001017428,中部電力株式会社,愛知県,名古屋市,11,1442853
9505,P,7230001003022,北陸電力株式会社,富山県,富山市,11,173799
9504,P,4240001006753,中国電力株式会社,広島県,広島市,11,425289
9507,P,9470001001933,四国電力株式会社,香川県,高松市,11,233573
9508,P,4290001007004,九州電力株式会社,福岡県,福岡市,11,491492
9511,P,3360001008565,沖縄電力株式会社,沖縄県,浦添市,11,64101
9513,P,6010001050764,電源開発株式会社,東京都,中央区,11,417906
9534,P,5430001021815,北海道瓦斯株式会社,北海道,札幌市,11,42500
9531,P,6010401020516,東京瓦斯株式会社,東京都,港区,11,1527281
9539,S,8040001026108,京葉瓦斯株式会社,千葉県,市川市,11,26463
9543,P,4080001002686,静岡ガス株式会社,静岡県,静岡市,11,78250
9533,P,2180001022387,東邦瓦斯株式会社,愛知県,名古屋市,11,292297
9537,S,5110001004983,北陸瓦斯株式会社,新潟県,新潟市,11,17832
9532,P,3120001077601,大阪瓦斯株式会社,大阪府,大阪市,11,1193997
9535,P,2240001009205,広島ガス株式会社,広島県,広島市,11,27738
9536,P,6290001014048,西部ガスホールディングス株式会社,福岡県,福岡市,11,73855
9701,S,5010001008821,株式会社東京會舘,東京都,千代田区,10,12176
9704,S,5010401020095,株式会社アゴーラホスピタリティーグループ,東京都,港区,10,6479
9708,S,8010001008711,株式会社帝国ホテル,東京都,千代田区,10,108940
9713,S,2120001072198,株式会社ロイヤルホテル,大阪府,大阪市,10,16237
9723,S,6130001023386,株式会社京都ホテル,京都府,京都市,10,9013
9722,P,6010001100247,藤田観光株式会社,東京都,文京区,10,50417
9720,S,7020001028858,株式会社ホテル、ニューグランド,神奈川県,横浜市,10,5559
9601,P,6010001034809,松竹株式会社,東京都,中央区,10,134361
9602,P,3010001008708,東宝株式会社,東京都,千代田区,10,969565
9605,P,6010001034866,東映株式会社,東京都,中央区,10,269237
9633,S,3010001035000,東京テアトル株式会社,東京都,新宿区,10,8614
8842,P,6010601012585,株式会社東京楽天地,東京都,墨田区,17,25786
9635,S,8011101042749,武蔵野興業株式会社,東京都,新宿区,10,2181
9636,S,1120001005118,株式会社きんえい,大阪府,大阪市,10,9874
9637,S,2120001059617,オーエス株式会社,大阪府,大阪市,10,10880
9632,S,3010001008699,スバル興業株式会社,東京都,千代田区,10,34473
9672,P,9010001034995,東京都競馬株式会社,東京都,大田区,10,119662
9661,S,1010001034763,株式会社歌舞伎座,東京都,中央区,10,57747
9679,S,9010001108279,ホウライ株式会社,東京都,中央区,10,4514
9656,S,3330001011679,グリーンランドリゾート株式会社,熊本県,荒尾市,10,7450
4650,S,6430001008290,ＳＤエンターテイメント株式会社,北海道,札幌市,10,2501
4661,P,3040001029379,株式会社オリエンタルランド,千葉県,浦安市,10,9517771
4680,P,7120101008007,株式会社ラウンドワン,大阪府,大阪市,10,154312
2340,S,5010001063544,株式会社極楽湯ホールディングス,東京都,千代田区,10,12070
2157,P,7070001003674,株式会社コシダカホールディングス,群馬県,前橋市,10,85674
9731,S,4011001018621,株式会社白洋舎,東京都,大田区,10,9840
4324,P,4010401048922,株式会社電通グループ,東京都,港区,10,1213313
8591,P,8010401006942,オリックス株式会社,東京都,港区,16,3247036
9765,P,9013201001170,株式会社オオバ,東京都,千代田区,10,15922
8584,P,2440001001001,株式会社ジャックス,北海道,函館市,16,181359
9735,P,6011001035920,セコム株式会社,東京都,渋谷区,10,2458981
8585,P,9010001070784,株式会社オリエントコーポレーション,東京都,千代田区,16,185117
9763,S,1010401028415,丸紅建材リース株式会社,東京都,港区,13,8694
8179,P,2290001017525,ロイヤルホールディングス株式会社,福岡県,福岡市,14,128145
8181,S,5010501016225,株式会社東天紅,東京都,台東区,14,2084
8593,P,4010001049866,三菱ＨＣキャピタル株式会社,東京都,千代田区,16,1456937
9768,S,7010901005494,いであ株式会社,東京都,世田谷区,10,12313
9769,P,6012401003599,株式会社学究社,東京都,渋谷区,10,22255
9740,P,9011101011216,セントラル警備保障株式会社,東京都,新宿区,10,38168
9761,S,7120001067607,東海リース株式会社,大阪府,大阪市,10,4494
9742,P,2020001030067,株式会社アイネス,神奈川県,横浜市,10,33524
9744,P,1180001027412,株式会社メイテックグループホールディングス,神奈川県,厚木市,10,222750
8595,P,9010001019930,ジャフコグループ株式会社,東京都,港区,16,90677
9746,P,5060001002844,株式会社ＴＫＣ,栃木県,宇都宮市,10,189273
9749,P,2020001043507,富士ソフト株式会社,神奈川県,横浜市,10,366656
9753,S,5010401047403,アイエックス・ナレッジ株式会社,東京都,港区,10,10994
9755,P,2010001034531,応用地質株式会社,東京都,千代田区,10,59849
9757,P,1120001069955,株式会社船井総研ホールディングス,大阪府,大阪市,10,131612
8596,S,2290001012609,株式会社九州リースサービス,福岡県,福岡市,16,24629
9759,P,1011101046616,株式会社ＮＳＤ,東京都,千代田区,10,229767
9760,S,5430001007277,株式会社進学会ホールディングス,北海道,札幌市,10,5468
9733,S,9012401011590,株式会社ナガセ,東京都,武蔵野市,10,56628
9729,P,8200001003544,株式会社トーカイ,岐阜県,岐阜市,10,69199
9719,P,8010001074167,ＳＣＳＫ株式会社,東京都,江東区,10,827937
9717,P,4010401014057,株式会社ジャステック,東京都,港区,10,27778
9716,P,4010401023652,株式会社乃村工藝社,東京都,港区,10,105269
9715,P,3011001041302,トランス・コスモス株式会社,東京都,渋谷区,10,156141
9709,S,8120001072787,ＮＣＳ＆Ａ株式会社,大阪府,大阪市,10,13698
9702,P,4010701000269,株式会社アイ・エス・ビー,東京都,品川区,10,16442
9699,P,8120001086432,ニシオホールディングス株式会社,大阪府,大阪市,10,96815
9698,S,7010401008436,株式会社クレオ,東京都,品川区,10,7761
9696,S,9120001076820,株式会社ウィザス,大阪府,大阪市,10,15433
9692,P,9021001026338,株式会社シーイーシー,神奈川県,座間市,10,58017
9691,S,2070001016771,株式会社両毛システムズ,群馬県,桐生市,10,7852
9687,S,1013401001845,株式会社ＫＳＫ,東京都,稲城市,10,19564
9686,S,8120001039200,東洋テック株式会社,大阪府,大阪市,10,14174
9685,S,8210001001027,ＫＹＣＯＭホールディングス株式会社,福井県,福井市,10,2788
9684,P,5011001027704,株式会社スクウェア・エニックス・ホールディングス,東京都,新宿区,10,618785
9682,P,9010401018458,株式会社ＤＴＳ,東京都,中央区,10,152291
9678,P,8430001003991,株式会社カナモト,北海道,札幌市,10,96119
9663,P,7430001056297,株式会社ナガワ,東京都,千代田区,10,104195
9658,P,3010401088688,株式会社ビジネスブレイン太田昭和,東京都,港区,10,26124
9651,S,2010401055029,日本プロセス株式会社,東京都,品川区,10,10379
9787,P,1120001081381,イオンディライト株式会社,大阪府,大阪市,10,164718
9928,P,4011101020774,株式会社ミロク情報サービス,東京都,新宿区,10,49669
6197,P,3010001032864,株式会社ソラスト,東京都,港区,10,56642
9647,S,2011001006553,株式会社協和コンサルタンツ,東京都,渋谷区,10,2198
9644,P,3120001133750,株式会社タナベコンサルティンググループ,大阪府,大阪市,10,19487
9640,S,7013301005882,株式会社セゾン情報システムズ,東京都,港区,10,29241
9639,S,8040001065642,三協フロンテア株式会社,千葉県,柏市,10,45137
9629,P,4010001027327,ピー・シー・エー株式会社,東京都,千代田区,10,25762
9628,P,6120001079074,燦ホールディングス株式会社,大阪府,大阪市,10,24430
9627,P,1430001020787,株式会社アインホールディングス,北海道,札幌市,14,148834
9625,S,9013301006441,株式会社セレスポ,東京都,豊島区,10,5048
9622,P,7010001047784,株式会社スペース,東京都,中央区,10,24206
9621,P,7010001042703,株式会社建設技術研究所,東京都,中央区,10,63928
9619,P,9120001053828,株式会社イチネンホールディングス,大阪府,大阪市,10,35035
9616,P,1010001014427,株式会社共立メンテナンス,東京都,千代田区,10,231593
9613,P,9010601021385,株式会社ＮＴＴデータグループ,東京都,江東区,10,2618468
8570,P,2010001010887,イオンフィナンシャルサービス株式会社,東京都,千代田区,16,270769
9612,P,6011101022356,株式会社ラックランド,東京都,新宿区,10,29684
9610,S,5010401089759,ウィルソン・ラーニングワールドワイド株式会社,東京都,港区,10,916
9600,P,7020001030145,株式会社アイネット,神奈川県,横浜市,10,27840
9799,S,7010001035087,旭情報サービス株式会社,東京都,千代田区,10,10257
9795,P,7021001001169,株式会社ステップ,神奈川県,藤沢市,10,31656
4665,P,3120901007178,株式会社ダスキン,大阪府,吹田市,10,163540
9793,P,6180001006700,株式会社ダイセキ,愛知県,名古屋市,10,213945
9791,S,5120901008067,株式会社ビケンテクノ,大阪府,吹田市,10,8568
9790,P,8210001002891,福井コンピュータホールディングス株式会社,福井県,福井市,10,54752
9788,P,9011101015480,株式会社ナック,東京都,新宿区,10,22794
9783,P,6260001006015,株式会社ベネッセホールディングス,岡山県,岡山市,10,182714
9782,S,5010001023358,株式会社ディーエムエス,東京都,千代田区,10,9971
9778,S,7340001002293,株式会社昴,鹿児島県,鹿児島市,10,4155
9780,S,6020001024214,株式会社ハリマビステム,神奈川県,横浜市,10,5594
8566,P,7010601037788,リコーリース株式会社,東京都,千代田区,16,145125
9435,P,9013301019047,株式会社光通信,東京都,豊島区,10,978478
9776,S,7430001020476,札幌臨床検査センター株式会社,北海道,札幌市,10,4199
9739,P,1011001017717,ＮＳＷ株式会社,東京都,渋谷区,10,40781
4641,P,5020001090389,株式会社アルプス技研,神奈川県,横浜市,10,56585
4642,S,8011001065098,オリジナル設計株式会社,東京都,渋谷区,10,7189
4645,S,2040001025619,株式会社市進ホールディングス,千葉県,市川市,10,5345
4644,S,4011101002161,イマジニア株式会社,東京都,新宿区,10,10330
7502,S,5010001028349,株式会社プラザホールディングス,東京都,中央区,10,5847
4651,P,6290001001327,株式会社サニックス,福岡県,福岡市,10,15997
7518,P,7010701007922,ネットワンシステムズ株式会社,東京都,千代田区,10,191640
4657,S,7013401000164,株式会社環境管理センター,東京都,八王子市,10,2281
4658,P,6180001002699,日本空調サービス株式会社,愛知県,名古屋市,10,28126
4659,S,3040001008325,株式会社エイジス,千葉県,千葉市,10,23621
4662,P,1010701008901,株式会社フォーカスシステムズ,東京都,品川区,10,16114
4664,S,8013301006491,株式会社アール・エス・シー,東京都,豊島区,10,2082
4666,P,6010001115658,パーク二四株式会社,東京都,品川区,17,290611
4667,S,5180001049428,アイサンテクノロジー株式会社,愛知県,名古屋市,10,9267
4668,P,5011101055381,株式会社明光ネットワークジャパン,東京都,新宿区,10,19629
4671,P,1130001007154,株式会社ファルコホールディングス,京都府,京都市,10,22809
4673,S,7010401037591,川崎地質株式会社,東京都,港区,10,2565
4674,P,7010401008700,株式会社クレスコ,東京都,港区,10,36674
4679,S,7011001013925,株式会社田谷,東京都,渋谷区,10,2071
4678,S,3080001002092,株式会社秀英予備校,静岡県,静岡市,10,2590
4685,S,3010401031664,株式会社菱友システムズ,東京都,港区,10,16658
4686,P,7480001000861,株式会社ジャストシステム,徳島県,徳島市,10,174756
4687,P,8011001014542,ＴＤＣソフト株式会社,東京都,千代田区,10,40282
4704,P,9011001030704,トレンドマイクロ株式会社,東京都,渋谷区,10,810782
4689,P,4010401039979,ＬＩＮＥヤフー株式会社,東京都,千代田区,10,3056383
4690,S,4120001072956,日本パレットプール株式会社,大阪府,大阪市,10,3589
4705,S,7180001005767,株式会社クリップコーポレーション,愛知県,名古屋市,10,3928
4707,S,2110001001637,株式会社キタック,新潟県,新潟市,10,1934
4709,P,7010001011096,株式会社ＩＤホールディングス,東京都,千代田区,10,26522
7595,P,7010001062783,株式会社アルゴグラフィックス,東京都,中央区,10,77233
4712,S,1010001110481,株式会社ＫｅｙＨｏｌｄｅｒ,東京都,渋谷区,10,16596
4714,P,2013301009186,株式会社リソー教育,東京都,豊島区,10,39052
4684,P,8010001039574,株式会社オービック,東京都,中央区,10,2257434
4716,S,4010401078085,日本オラクル株式会社,東京都,港区,10,1388678
4718,P,7013301012607,株式会社早稲田アカデミー,東京都,豊島区,10,27739
4719,P,7011001001789,株式会社アルファシステムズ,神奈川県,川崎市,10,38967
4720,S,8020001073184,株式会社城南進学研究社,神奈川県,川崎市,10,3405
4722,P,6010701018466,フューチャー株式会社,東京都,品川区,10,165203
4725,P,1010001019335,株式会社ＣＡＣ　Ｈｏｌｄｉｎｇｓ,東京都,中央区,10,36173
4726,P,7011101033773,ＳＢテクノロジー株式会社,東京都,新宿区,10,52548
9449,P,6011001029526,ＧＭＯインターネットグループ株式会社,東京都,渋谷区,10,250398
4728,S,2130001030304,株式会社トーセ,京都府,大山崎町,10,5395
4732,P,3180001094608,株式会社ユー・エス・エス,愛知県,東海市,10,692230
8876,P,9011101016891,株式会社リログループ,東京都,新宿区,10,227994
4733,P,6011101003926,株式会社オービックビジネスコンサルタント,東京都,新宿区,10,490201
9438,P,6011101023123,株式会社エムティーアイ,東京都,新宿区,10,36820
4735,S,1130001017021,株式会社京進,京都府,京都市,10,3023
4736,S,8010401094657,日本ラッド株式会社,東京都,港区,10,3802
9439,S,1011001062515,株式会社エム・エイチ・グループ,東京都,渋谷区,10,2195
4694,P,7011001019237,株式会社ビー・エム・エル,東京都,渋谷区,10,121427
4739,P,2010001010788,伊藤忠テクノソリューションズ株式会社,東京都,港区,10,1037280
4307,P,4010001054032,株式会社野村総合研究所,東京都,千代田区,10,2472923
4746,S,4020001069830,株式会社東計電算,神奈川県,川崎市,10,57503
4745,P,3010001061962,株式会社東京個別指導学院,東京都,新宿区,10,27091
4748,S,7011201001655,株式会社構造計画研究所,東京都,中野区,10,20158
4750,S,8120001083116,株式会社ダイサン,大阪府,大阪市,10,4312
4751,P,4011001034156,株式会社サイバーエージェント,東京都,渋谷区,10,437197
4754,S,3370001005710,株式会社トスネット,宮城県,仙台市,10,5372
4752,S,3010001045552,株式会社昭和システムエンジニアリング,東京都,中央区,10,6647
4755,P,9010701020592,楽天グループ株式会社,東京都,世田谷区,10,1186591
4760,S,6260001000380,株式会社アルファ,岡山県,岡山市,10,959
4772,G,6010401036776,株式会社ストリームメディアコーポレーション,東京都,港区,10,23529
4761,S,3140001007886,株式会社さくらケーシーエス,兵庫県,神戸市,10,9554
4762,S,1011101049890,株式会社エックスネット,東京都,新宿区,10,8782
4763,P,1010001101101,株式会社クリーク・アンド・リバー社,東京都,港区,10,46156
4765,P,9010401049949,ＳＢＩグローバルアセットマネジメント株式会社,東京都,港区,10,49320
4766,S,4010001133026,株式会社ピーエイ,福島県,楢葉町,10,2605
4768,P,1010001012983,株式会社大塚商会,東京都,千代田区,10,1126523
4767,P,3010401029287,株式会社テー・オー・ダブリュー,東京都,港区,10,15327
4769,S,3010701001012,株式会社ＩＣ,東京都,港区,10,6596
4770,S,3020001025644,図研エルミック株式会社,神奈川県,横浜市,10,1753
4771,S,9120901005589,株式会社エフアンドエム,大阪府,吹田市,10,30800
2656,S,7011101035588,株式会社ベクターホールディングス,東京都,新宿区,14,4850
4777,S,8011001026934,株式会社ガーラ,東京都,渋谷区,10,7310
4776,P,5010001072207,サイボウズ株式会社,東京都,中央区,10,102508
4783,S,2010701007869,日本コンピュータ・ダイナミクス株式会社,東京都,品川区,10,8290
4781,S,1011101016668,日本ハウズイング株式会社,東京都,新宿区,10,64256
4784,S,1011001032872,ＧＭＯアドパートナーズ株式会社,東京都,渋谷区,10,6770
4792,P,8010001136859,山田コンサルティンググループ株式会社,東京都,千代田区,10,31515
9444,S,3180001020233,株式会社トーシンホールディングス,愛知県,名古屋市,10,4210
4800,S,5010401038988,オリコン株式会社,東京都,港区,10,11100
4801,P,5010001048124,セントラルスポーツ株式会社,東京都,中央区,10,27531
4812,P,7010401053829,株式会社電通国際情報サービス,東京都,港区,10,293647
2491,P,1010401062075,バリューコマース株式会社,東京都,千代田区,10,42882
4814,S,3120001086949,ネクストウェア株式会社,大阪府,大阪市,10,2278
2130,P,7010701022764,株式会社メンバーズ,東京都,中央区,10,16093
4820,P,8120001053779,株式会社イーエムシステムズ,大阪府,大阪市,10,55364
4819,P,5011001014966,株式会社デジタルガレージ,東京都,渋谷区,10,141464
8473,P,6010401045208,ＳＢＩホールディングス株式会社,東京都,港区,16,903183
4824,G,7010401040249,株式会社メディアシーク,東京都,港区,10,2803
4825,P,6010401003504,株式会社ウェザーニューズ,千葉県,千葉市,10,70116
4826,P,1020001015606,株式会社ＣＩＪ,神奈川県,横浜市,10,25740
4828,P,9010001101119,ビジネスエンジニアリング株式会社,東京都,千代田区,10,41400
4813,P,5010001009662,株式会社ＡＣＣＥＳＳ,東京都,千代田区,10,30690
4829,S,3011001033976,日本エンタープライズ株式会社,東京都,渋谷区,10,4509
4832,S,4010601033105,ＪＦＥシステムズ株式会社,東京都,港区,10,49867
8889,S,4010001078337,ＡＰＡＭＡＮ株式会社,東京都,千代田区,17,8279
4833,G,2020001028342,株式会社Ｓｕｃｃｅｓｓ　Ｈｏｌｄｅｒｓ,東京都,港区,10,3165
8890,S,5010001114702,株式会社レーサム,東京都,千代田区,17,94951
9446,S,4180001034595,株式会社サカイホールディングス,愛知県,名古屋市,10,6190
4848,P,7010701024604,株式会社フルキャストホールディングス,東京都,品川区,10,66463
4840,G,6010001124460,株式会社トライアイズ,東京都,千代田区,10,3403
4845,P,4011001027663,株式会社スカラ,東京都,渋谷区,10,13536
4847,P,4010001091991,株式会社インテリジェントウェイブ,東京都,中央区,10,22995
4849,P,1011101029018,エン・ジャパン株式会社,東京都,新宿区,10,113352
4284,P,2010401068617,株式会社ソルクシーズ,東京都,港区,10,10916
4286,P,1011001025439,株式会社ＣＬホールディングス,東京都,港区,10,8715
4288,S,7010001035673,株式会社アズジェント,東京都,中央区,10,1568
4287,S,7010801005818,株式会社ジャストプランニング,東京都,大田区,10,3974
4290,P,1010001089262,株式会社プレステージ・インターナショナル,東京都,千代田区,10,80165
4293,S,6011101024311,株式会社セプテーニ・ホールディングス,東京都,新宿区,10,86965
4295,P,3130001022300,株式会社フェイス,京都府,京都市,10,6763
4298,P,2180001040422,株式会社プロトコーポレーション,愛知県,名古屋市,10,54126
4308,G,4010401089388,株式会社Ｊストリーム,東京都,港区,10,11616
4299,P,6020001028371,株式会社ハイマックス,神奈川県,横浜市,10,16807
4304,S,8010401058455,株式会社Ｅストアー,東京都,港区,10,7409
4301,P,5011001029386,株式会社アミューズ,山梨県,富士河口湖町,10,28159
4310,P,6010001141902,株式会社ドリームインキュベータ,東京都,千代田区,10,30862
4312,S,7010001002962,サイバネットシステム株式会社,東京都,千代田区,10,25212
4316,G,2010001094575,株式会社ビーマップ,東京都,千代田区,10,1352
4317,S,6010401031785,株式会社レイ,東京都,港区,10,5144
4319,S,3010001022246,ＴＡＣ株式会社,東京都,千代田区,10,3756
4318,P,9120001063067,株式会社クイック,大阪府,大阪市,10,42590
4320,P,8430001003331,株式会社ＣＥホールディングス,北海道,札幌市,10,8211
4323,P,3120001072817,日本システム技術株式会社,大阪府,大阪市,10,26476
8898,S,4010401015815,株式会社センチュリー２１・ジャパン,東京都,港区,17,12027
4326,P,7010001101459,株式会社インテージホールディングス,東京都,千代田区,10,70260
2721,S,2010401083302,株式会社ジェイホールディングス,東京都,港区,13,1110
8739,P,4010701012248,スパークス・グループ株式会社,東京都,港区,16,61532
4331,P,9010701022696,株式会社テイクアンドギヴ・ニーズ,東京都,品川区,10,13713
4333,P,5010001005331,株式会社東邦システムサイエンス,東京都,文京区,10,24480
4334,S,6120101007645,株式会社ユークス,大阪府,堺市,10,9254
4335,S,3140001005782,株式会社アイ・ピー・エス,大阪府,大阪市,10,2599
4341,S,1140001078509,西菱電機株式会社,兵庫県,伊丹市,10,2940
4343,P,6040001000485,株式会社イオンファンタジー,千葉県,千葉市,10,53065
4837,S,3012401004575,シダックス株式会社,東京都,調布市,10,42070
4345,P,7100001009957,株式会社シーティーエス,長野県,上田市,10,29078
4346,P,1011001017948,株式会社ネクシィーズグループ,東京都,渋谷区,10,10939
4347,S,2010401054419,ブロードメディア株式会社,東京都,港区,10,12205
4348,P,3011001057199,インフォコム株式会社,東京都,港区,10,146938
4350,P,6430001025872,株式会社メディカルシステムネットワーク,北海道,札幌市,14,14800
4351,S,8020001016168,株式会社山田債権回収管理総合事務所,神奈川県,横浜市,16,4213
4355,S,7120001073043,ロングライフホールディング株式会社,大阪府,大阪市,10,2070
2300,S,7290001012793,株式会社きょくとう,福岡県,福岡市,10,2698
8798,P,9120001073842,株式会社アドバンスクリエイト,大阪府,大阪市,16,21880
4356,S,9120001121031,応用技術株式会社,大阪府,大阪市,10,9044
2317,P,6010401088867,株式会社システナ,東京都,港区,10,114524
2301,P,3120001047728,株式会社学情,東京都,千代田区,10,26405
2304,S,2010001072812,株式会社ＣＳＳホールディングス,東京都,中央区,10,4038
2303,S,9140001018622,株式会社ドーン,兵庫県,神戸市,10,6141
2307,P,5010701002818,株式会社クロスキャット,東京都,港区,10,17567
2309,P,1010701011418,シミックホールディングス株式会社,東京都,港区,10,32624
2311,P,4011801000662,株式会社エプコ,東京都,墨田区,10,7211
2321,G,4430001024067,株式会社ソフトフロントホールディングス,東京都,千代田区,10,2686
2325,P,6011101045308,株式会社ＮＪＳ,東京都,港区,10,28627
4563,G,6120901013446,アンジェス株式会社,大阪府,茨木市,5,16674
2323,S,6011301016389,株式会社ｆｏｎｆｕｎ,東京都,渋谷区,10,2123
2326,P,3010001096117,デジタルアーツ株式会社,東京都,千代田区,10,61973
2327,P,9010001045803,日鉄ソリューションズ株式会社,東京都,港区,10,410382
2749,P,2180001043359,株式会社ＪＰホールディングス,愛知県,名古屋市,10,30659
2329,S,3010401015790,株式会社東北新社,東京都,港区,10,55849
2330,S,9290001059247,株式会社フォーサイド,東京都,中央区,10,2714
2331,P,3010401016070,綜合警備保障株式会社,東京都,港区,10,449231
2332,S,8010401008344,株式会社クエスト,東京都,港区,10,6503
2335,P,4010701002678,株式会社キューブシステム,東京都,品川区,10,17624
8908,S,4010001002115,株式会社毎日コムネット,東京都,千代田区,17,12816
2337,P,1010001068118,いちご株式会社,東京都,千代田区,17,169808
2338,S,2011101046458,クオンタムソリューションズ株式会社,東京都,千代田区,10,42381
2341,S,8010001084372,株式会社アルバイトタイムス,東京都,中央区,10,4286
2342,G,9330001006698,株式会社トランスジェニック,福岡県,福岡市,10,4590
2344,S,4021001037562,平安レイサービス株式会社,神奈川県,平塚市,10,9316
2345,S,9010001041967,株式会社クシム,東京都,港区,10,5722
2349,S,8040001063472,株式会社エヌアイデイ,千葉県,香取市,10,22561
2351,G,2030001073593,株式会社ＡＳＪ,埼玉県,川口市,10,4437
1724,S,3180001033524,シンクレイヤ株式会社,愛知県,名古屋市,3,3352
2353,P,8120001093305,日本駐車場開発株式会社,大阪府,大阪市,17,73164
2354,S,7290801010765,株式会社ＹＥ　ＤＩＧＩＴＡＬ,福岡県,北九州市,10,13493
2315,S,7010701017566,株式会社ＣＡＩＣＡ　ＤＩＧＩＴＡＬ,東京都,港区,10,6418
